frame	global_ped_id	x	y	avg_group_size
6950.0	0_137.0	4.95	4.15	0.9444444444444444
6960.0	0_137.0	4.07	4.02	0.9444444444444444
6970.0	0_137.0	3.04	4.08	0.9444444444444444
6980.0	0_137.0	2.06	3.92	0.9444444444444444
6990.0	0_137.0	1.21	3.91	0.9444444444444444
7000.0	0_137.0	0.05	3.86	0.9444444444444444
7010.0	0_137.0	-0.82	3.61	0.9444444444444444
7020.0	0_137.0	-1.98	3.28	0.9444444444444444
7030.0	0_137.0	-3.06	3.13	0.9444444444444444
7040.0	0_137.0	-4.0	3.34	0.9444444444444444
6890.0	0_138.0	11.95	5.6	1.625
6900.0	0_138.0	10.88	5.55	1.625
6910.0	0_138.0	9.83	5.66	1.625
6920.0	0_138.0	8.77	5.69	1.625
6930.0	0_138.0	7.78	5.7	1.625
6940.0	0_138.0	6.74	5.65	1.625
6950.0	0_138.0	5.59	5.71	1.625
6960.0	0_138.0	4.56	5.76	1.625
6970.0	0_138.0	3.63	5.87	1.625
6980.0	0_138.0	2.73	5.95	1.625
6990.0	0_138.0	1.87	6.01	1.625
7000.0	0_138.0	1.01	6.28	1.625
7010.0	0_138.0	0.05	6.48	1.625
7020.0	0_138.0	-1.12	6.79	1.625
7030.0	0_138.0	-1.96	6.95	1.625
7040.0	0_138.0	-2.86	7.01	1.625
6890.0	0_139.0	12.58	4.94	1.625
6900.0	0_139.0	11.48	4.82	1.625
6910.0	0_139.0	10.31	4.8	1.625
6920.0	0_139.0	9.18	4.78	1.625
6930.0	0_139.0	8.04	4.87	1.625
6940.0	0_139.0	7.0	4.83	1.625
6950.0	0_139.0	5.86	4.89	1.625
6960.0	0_139.0	4.78	5.0	1.625
6970.0	0_139.0	3.73	5.07	1.625
6980.0	0_139.0	2.7	5.2	1.625
6990.0	0_139.0	1.69	5.24	1.625
7000.0	0_139.0	0.68	5.32	1.625
7010.0	0_139.0	-0.37	5.56	1.625
7020.0	0_139.0	-1.26	5.82	1.625
7030.0	0_139.0	-2.59	5.72	1.625
7040.0	0_139.0	-3.64	5.62	1.625
1070.0	0_14.0	13.2	6.51	1.8888888888888888
1080.0	0_14.0	12.54	7.0	1.8888888888888888
1090.0	0_14.0	11.94	7.22	1.8888888888888888
1100.0	0_14.0	11.29	7.42	1.8888888888888888
1110.0	0_14.0	10.58	7.56	1.8888888888888888
1120.0	0_14.0	9.92	7.42	1.8888888888888888
1130.0	0_14.0	9.11	7.34	1.8888888888888888
1140.0	0_14.0	8.35	7.32	1.8888888888888888
1150.0	0_14.0	7.75	7.43	1.8888888888888888
1160.0	0_14.0	6.92	7.36	1.8888888888888888
1170.0	0_14.0	6.02	7.19	1.8888888888888888
1180.0	0_14.0	5.23	7.1	1.8888888888888888
1190.0	0_14.0	4.43	7.0	1.8888888888888888
1200.0	0_14.0	3.66	6.99	1.8888888888888888
1210.0	0_14.0	2.87	6.86	1.8888888888888888
1220.0	0_14.0	2.0	6.75	1.8888888888888888
1230.0	0_14.0	1.19	6.6	1.8888888888888888
1240.0	0_14.0	0.33	6.47	1.8888888888888888
6920.0	0_140.0	-3.83	-2.44	0.9444444444444444
6930.0	0_140.0	-3.44	-1.6	0.9444444444444444
6940.0	0_140.0	-2.84	-0.75	0.9444444444444444
6950.0	0_140.0	-2.07	0.08	0.9444444444444444
6960.0	0_140.0	-1.04	0.7	0.9444444444444444
6970.0	0_140.0	-0.23	1.27	0.9444444444444444
6980.0	0_140.0	0.86	1.65	0.9444444444444444
6990.0	0_140.0	1.84	2.07	0.9444444444444444
7000.0	0_140.0	2.81	2.37	0.9444444444444444
7010.0	0_140.0	3.83	2.78	0.9444444444444444
7020.0	0_140.0	4.89	3.08	0.9444444444444444
7030.0	0_140.0	5.94	3.42	0.9444444444444444
7040.0	0_140.0	7.16	3.69	0.9444444444444444
7050.0	0_140.0	8.2	3.96	0.9444444444444444
7060.0	0_140.0	9.29	4.21	0.9444444444444444
7070.0	0_140.0	10.43	4.5	0.9444444444444444
7080.0	0_140.0	11.52	4.58	0.9444444444444444
7090.0	0_140.0	12.51	4.87	0.9444444444444444
6970.0	0_141.0	-3.48	11.52	0.9333333333333333
6980.0	0_141.0	-3.0	10.65	0.9333333333333333
6990.0	0_141.0	-1.88	9.81	0.9333333333333333
7000.0	0_141.0	-0.73	9.29	0.9333333333333333
7010.0	0_141.0	0.44	8.78	0.9333333333333333
7020.0	0_141.0	1.6	8.32	0.9333333333333333
7030.0	0_141.0	2.8	8.05	0.9333333333333333
7040.0	0_141.0	4.02	7.74	0.9333333333333333
7050.0	0_141.0	5.26	7.43	0.9333333333333333
7060.0	0_141.0	6.51	7.13	0.9333333333333333
7070.0	0_141.0	7.75	6.75	0.9333333333333333
7080.0	0_141.0	8.92	6.25	0.9333333333333333
7090.0	0_141.0	10.19	5.91	0.9333333333333333
7100.0	0_141.0	11.44	5.76	0.9333333333333333
7110.0	0_141.0	12.7	5.68	0.9333333333333333
6980.0	0_142.0	-5.15	4.12	1.8421052631578947
6990.0	0_142.0	-4.25	4.15	1.8421052631578947
7000.0	0_142.0	-3.43	4.22	1.8421052631578947
7010.0	0_142.0	-2.38	4.37	1.8421052631578947
7020.0	0_142.0	-1.45	4.36	1.8421052631578947
7030.0	0_142.0	-0.26	4.33	1.8421052631578947
7040.0	0_142.0	0.78	4.31	1.8421052631578947
7050.0	0_142.0	1.83	4.35	1.8421052631578947
7060.0	0_142.0	2.9	4.47	1.8421052631578947
7070.0	0_142.0	3.88	4.61	1.8421052631578947
7080.0	0_142.0	4.88	4.69	1.8421052631578947
7090.0	0_142.0	5.94	4.73	1.8421052631578947
7100.0	0_142.0	6.89	4.75	1.8421052631578947
7110.0	0_142.0	7.58	4.77	1.8421052631578947
7120.0	0_142.0	8.47	4.88	1.8421052631578947
7130.0	0_142.0	9.53	4.93	1.8421052631578947
7140.0	0_142.0	10.5	5.17	1.8421052631578947
7150.0	0_142.0	11.59	5.09	1.8421052631578947
7160.0	0_142.0	12.37	5.33	1.8421052631578947
6980.0	0_143.0	-4.93	5.21	1.7894736842105263
6990.0	0_143.0	-3.95	5.24	1.7894736842105263
7000.0	0_143.0	-2.91	5.21	1.7894736842105263
7010.0	0_143.0	-2.01	5.18	1.7894736842105263
7020.0	0_143.0	-1.24	5.07	1.7894736842105263
7030.0	0_143.0	-0.26	5.12	1.7894736842105263
7040.0	0_143.0	0.77	5.11	1.7894736842105263
7050.0	0_143.0	1.84	5.16	1.7894736842105263
7060.0	0_143.0	2.84	5.46	1.7894736842105263
7070.0	0_143.0	3.89	5.42	1.7894736842105263
7080.0	0_143.0	4.89	5.51	1.7894736842105263
7090.0	0_143.0	5.95	5.57	1.7894736842105263
7100.0	0_143.0	6.87	5.57	1.7894736842105263
7110.0	0_143.0	7.45	5.61	1.7894736842105263
7120.0	0_143.0	8.16	5.58	1.7894736842105263
7130.0	0_143.0	8.77	5.26	1.7894736842105263
7140.0	0_143.0	9.53	4.71	1.7894736842105263
7150.0	0_143.0	10.61	4.37	1.7894736842105263
7160.0	0_143.0	11.72	4.44	1.7894736842105263
7100.0	0_144.0	-2.13	4.6	0.9166666666666666
7110.0	0_144.0	-0.56	4.64	0.9166666666666666
7120.0	0_144.0	0.62	4.8	0.9166666666666666
7130.0	0_144.0	1.91	4.94	0.9166666666666666
7140.0	0_144.0	3.12	5.06	0.9166666666666666
7150.0	0_144.0	4.28	5.27	0.9166666666666666
7160.0	0_144.0	5.79	5.34	0.9166666666666666
7170.0	0_144.0	7.14	5.46	0.9166666666666666
7180.0	0_144.0	8.41	5.4	0.9166666666666666
7190.0	0_144.0	9.73	5.41	0.9166666666666666
7200.0	0_144.0	11.01	5.42	0.9166666666666666
7210.0	0_144.0	12.23	5.43	0.9166666666666666
7300.0	0_145.0	-1.58	3.42	1.7857142857142858
7310.0	0_145.0	-0.56	3.49	1.7857142857142858
7320.0	0_145.0	0.55	3.54	1.7857142857142858
7330.0	0_145.0	1.65	3.56	1.7857142857142858
7340.0	0_145.0	2.73	3.57	1.7857142857142858
7350.0	0_145.0	3.84	3.63	1.7857142857142858
7360.0	0_145.0	4.97	3.72	1.7857142857142858
7370.0	0_145.0	6.12	3.73	1.7857142857142858
7380.0	0_145.0	7.26	3.83	1.7857142857142858
7390.0	0_145.0	8.4	3.94	1.7857142857142858
7400.0	0_145.0	9.56	4.16	1.7857142857142858
7410.0	0_145.0	10.6	4.41	1.7857142857142858
7420.0	0_145.0	11.78	4.67	1.7857142857142858
7430.0	0_145.0	12.97	4.67	1.7857142857142858
7300.0	0_146.0	-1.88	4.28	1.7857142857142858
7310.0	0_146.0	-0.89	4.33	1.7857142857142858
7320.0	0_146.0	0.35	4.33	1.7857142857142858
7330.0	0_146.0	1.42	4.38	1.7857142857142858
7340.0	0_146.0	2.52	4.43	1.7857142857142858
7350.0	0_146.0	3.65	4.47	1.7857142857142858
7360.0	0_146.0	4.79	4.55	1.7857142857142858
7370.0	0_146.0	5.97	4.59	1.7857142857142858
7380.0	0_146.0	7.08	4.71	1.7857142857142858
7390.0	0_146.0	8.2	4.88	1.7857142857142858
7400.0	0_146.0	9.35	5.08	1.7857142857142858
7410.0	0_146.0	10.5	5.31	1.7857142857142858
7420.0	0_146.0	11.6	5.43	1.7857142857142858
7430.0	0_146.0	12.44	5.54	1.7857142857142858
7310.0	0_147.0	-3.31	7.24	0.9333333333333333
7320.0	0_147.0	-2.3	7.09	0.9333333333333333
7330.0	0_147.0	-1.15	6.87	0.9333333333333333
7340.0	0_147.0	-0.08	6.85	0.9333333333333333
7350.0	0_147.0	1.02	6.79	0.9333333333333333
7360.0	0_147.0	2.13	6.69	0.9333333333333333
7370.0	0_147.0	3.2	6.54	0.9333333333333333
7380.0	0_147.0	4.16	6.39	0.9333333333333333
7390.0	0_147.0	5.26	6.15	0.9333333333333333
7400.0	0_147.0	6.47	5.95	0.9333333333333333
7410.0	0_147.0	7.64	5.74	0.9333333333333333
7420.0	0_147.0	8.65	5.49	0.9333333333333333
7430.0	0_147.0	9.84	5.42	0.9333333333333333
7440.0	0_147.0	10.97	5.54	0.9333333333333333
7450.0	0_147.0	12.05	5.49	0.9333333333333333
7370.0	0_148.0	-2.36	1.16	0.9333333333333333
7380.0	0_148.0	-1.59	1.99	0.9333333333333333
7390.0	0_148.0	-0.77	2.58	0.9333333333333333
7400.0	0_148.0	0.3	3.11	0.9333333333333333
7410.0	0_148.0	1.37	3.47	0.9333333333333333
7420.0	0_148.0	2.51	3.79	0.9333333333333333
7430.0	0_148.0	3.38	3.94	0.9333333333333333
7440.0	0_148.0	4.48	4.1	0.9333333333333333
7450.0	0_148.0	5.63	4.18	0.9333333333333333
7460.0	0_148.0	6.75	4.19	0.9333333333333333
7470.0	0_148.0	7.84	4.28	0.9333333333333333
7480.0	0_148.0	8.97	4.45	0.9333333333333333
7490.0	0_148.0	10.12	4.59	0.9333333333333333
7500.0	0_148.0	11.23	4.7	0.9333333333333333
7510.0	0_148.0	12.25	4.76	0.9333333333333333
7370.0	0_149.0	12.67	6.34	1.2
7380.0	0_149.0	11.58	6.88	1.2
7390.0	0_149.0	10.56	7.08	1.2
7400.0	0_149.0	9.61	7.49	1.2
7410.0	0_149.0	8.55	7.66	1.2
7420.0	0_149.0	7.39	7.61	1.2
7430.0	0_149.0	6.33	7.69	1.2
7440.0	0_149.0	5.37	7.91	1.2
7450.0	0_149.0	4.29	7.78	1.2
7460.0	0_149.0	3.19	7.76	1.2
7470.0	0_149.0	2.08	7.81	1.2
7480.0	0_149.0	1.05	7.92	1.2
7490.0	0_149.0	-0.15	7.9	1.2
7500.0	0_149.0	-1.28	7.96	1.2
7510.0	0_149.0	-2.09	7.86	1.2
1090.0	0_15.0	12.61	6.38	2.3125
1100.0	0_15.0	11.91	6.65	2.3125
1110.0	0_15.0	11.25	6.81	2.3125
1120.0	0_15.0	10.43	6.82	2.3125
1130.0	0_15.0	9.6	6.69	2.3125
1140.0	0_15.0	8.86	6.64	2.3125
1150.0	0_15.0	8.09	6.55	2.3125
1160.0	0_15.0	7.32	6.51	2.3125
1170.0	0_15.0	6.55	6.4	2.3125
1180.0	0_15.0	5.77	6.26	2.3125
1190.0	0_15.0	5.0	6.07	2.3125
1200.0	0_15.0	4.16	6.01	2.3125
1210.0	0_15.0	3.39	5.83	2.3125
1220.0	0_15.0	2.37	5.98	2.3125
1230.0	0_15.0	1.53	5.83	2.3125
1240.0	0_15.0	0.68	5.71	2.3125
7380.0	0_150.0	13.04	6.06	1.2142857142857142
7390.0	0_150.0	11.87	6.35	1.2142857142857142
7400.0	0_150.0	10.6	6.46	1.2142857142857142
7410.0	0_150.0	9.44	6.57	1.2142857142857142
7420.0	0_150.0	8.21	6.71	1.2142857142857142
7430.0	0_150.0	7.02	6.69	1.2142857142857142
7440.0	0_150.0	5.99	6.57	1.2142857142857142
7450.0	0_150.0	4.83	6.7	1.2142857142857142
7460.0	0_150.0	3.66	6.95	1.2142857142857142
7470.0	0_150.0	2.57	7.1	1.2142857142857142
7480.0	0_150.0	1.59	7.2	1.2142857142857142
7490.0	0_150.0	0.49	7.16	1.2142857142857142
7500.0	0_150.0	-0.62	6.91	1.2142857142857142
7510.0	0_150.0	-1.96	6.83	1.2142857142857142
7400.0	0_151.0	12.46	5.79	0.9166666666666666
7410.0	0_151.0	11.28	6.05	0.9166666666666666
7420.0	0_151.0	10.27	6.03	0.9166666666666666
7430.0	0_151.0	9.24	6.07	0.9166666666666666
7440.0	0_151.0	8.24	6.23	0.9166666666666666
7450.0	0_151.0	7.25	6.28	0.9166666666666666
7460.0	0_151.0	6.2	6.48	0.9166666666666666
7470.0	0_151.0	5.13	6.76	0.9166666666666666
7480.0	0_151.0	4.11	7.07	0.9166666666666666
7490.0	0_151.0	3.09	7.31	0.9166666666666666
7500.0	0_151.0	2.03	7.35	0.9166666666666666
7510.0	0_151.0	0.96	7.34	0.9166666666666666
7420.0	0_152.0	-4.42	5.4	0.9333333333333333
7430.0	0_152.0	-3.4	5.45	0.9333333333333333
7440.0	0_152.0	-2.23	5.48	0.9333333333333333
7450.0	0_152.0	-1.01	5.47	0.9333333333333333
7460.0	0_152.0	0.18	5.47	0.9333333333333333
7470.0	0_152.0	1.37	5.48	0.9333333333333333
7480.0	0_152.0	2.53	5.47	0.9333333333333333
7490.0	0_152.0	3.73	5.55	0.9333333333333333
7500.0	0_152.0	4.96	5.7	0.9333333333333333
7510.0	0_152.0	6.21	5.82	0.9333333333333333
7520.0	0_152.0	7.41	6.04	0.9333333333333333
7530.0	0_152.0	8.7	5.81	0.9333333333333333
7540.0	0_152.0	10.03	5.81	0.9333333333333333
7550.0	0_152.0	11.25	5.89	0.9333333333333333
7560.0	0_152.0	12.48	5.79	0.9333333333333333
7460.0	0_153.0	-3.01	4.24	1.8666666666666667
7470.0	0_153.0	-1.82	4.28	1.8666666666666667
7480.0	0_153.0	-0.62	4.17	1.8666666666666667
7490.0	0_153.0	0.54	4.21	1.8666666666666667
7500.0	0_153.0	1.79	4.29	1.8666666666666667
7510.0	0_153.0	3.02	4.3	1.8666666666666667
7520.0	0_153.0	4.19	4.38	1.8666666666666667
7530.0	0_153.0	5.43	4.46	1.8666666666666667
7540.0	0_153.0	6.62	4.46	1.8666666666666667
7550.0	0_153.0	7.8	4.49	1.8666666666666667
7560.0	0_153.0	9.0	4.57	1.8666666666666667
7570.0	0_153.0	10.18	4.63	1.8666666666666667
7580.0	0_153.0	11.32	4.65	1.8666666666666667
7590.0	0_153.0	12.31	4.71	1.8666666666666667
7600.0	0_153.0	13.37	4.87	1.8666666666666667
7460.0	0_154.0	-2.94	4.95	1.8666666666666667
7470.0	0_154.0	-1.84	5.0	1.8666666666666667
7480.0	0_154.0	-0.78	4.85	1.8666666666666667
7490.0	0_154.0	0.39	4.85	1.8666666666666667
7500.0	0_154.0	1.62	4.96	1.8666666666666667
7510.0	0_154.0	2.79	5.18	1.8666666666666667
7520.0	0_154.0	3.99	5.28	1.8666666666666667
7530.0	0_154.0	5.26	5.32	1.8666666666666667
7540.0	0_154.0	6.45	5.31	1.8666666666666667
7550.0	0_154.0	7.63	5.33	1.8666666666666667
7560.0	0_154.0	8.83	5.39	1.8666666666666667
7570.0	0_154.0	10.02	5.41	1.8666666666666667
7580.0	0_154.0	11.17	5.36	1.8666666666666667
7590.0	0_154.0	12.27	5.36	1.8666666666666667
7600.0	0_154.0	13.09	5.78	1.8666666666666667
7460.0	0_155.0	-4.31	6.75	0.9333333333333333
7470.0	0_155.0	-3.18	6.63	0.9333333333333333
7480.0	0_155.0	-1.95	6.49	0.9333333333333333
7490.0	0_155.0	-0.84	6.25	0.9333333333333333
7500.0	0_155.0	0.54	6.11	0.9333333333333333
7510.0	0_155.0	1.6	6.14	0.9333333333333333
7520.0	0_155.0	2.76	6.17	0.9333333333333333
7530.0	0_155.0	3.91	6.18	0.9333333333333333
7540.0	0_155.0	5.12	6.3	0.9333333333333333
7550.0	0_155.0	6.38	6.33	0.9333333333333333
7560.0	0_155.0	7.61	6.31	0.9333333333333333
7570.0	0_155.0	8.8	6.31	0.9333333333333333
7580.0	0_155.0	9.89	6.22	0.9333333333333333
7590.0	0_155.0	11.09	6.13	0.9333333333333333
7600.0	0_155.0	12.86	5.39	0.9333333333333333
7580.0	0_156.0	12.44	6.66	0.9230769230769231
7590.0	0_156.0	11.16	6.91	0.9230769230769231
7600.0	0_156.0	10.08	6.75	0.9230769230769231
7610.0	0_156.0	8.78	6.75	0.9230769230769231
7620.0	0_156.0	7.64	6.72	0.9230769230769231
7630.0	0_156.0	6.47	6.55	0.9230769230769231
7640.0	0_156.0	5.29	6.36	0.9230769230769231
7650.0	0_156.0	4.15	6.29	0.9230769230769231
7660.0	0_156.0	2.88	6.25	0.9230769230769231
7670.0	0_156.0	1.64	6.22	0.9230769230769231
7680.0	0_156.0	0.68	6.23	0.9230769230769231
7690.0	0_156.0	-0.61	6.33	0.9230769230769231
7700.0	0_156.0	-1.73	6.5	0.9230769230769231
7630.0	0_157.0	0.12	1.45	0.9230769230769231
7640.0	0_157.0	1.09	1.97	0.9230769230769231
7650.0	0_157.0	2.04	2.34	0.9230769230769231
7660.0	0_157.0	3.01	2.68	0.9230769230769231
7670.0	0_157.0	4.12	2.91	0.9230769230769231
7680.0	0_157.0	5.19	3.1	0.9230769230769231
7690.0	0_157.0	6.3	3.48	0.9230769230769231
7700.0	0_157.0	7.35	3.71	0.9230769230769231
7710.0	0_157.0	8.37	4.04	0.9230769230769231
7720.0	0_157.0	9.38	4.36	0.9230769230769231
7730.0	0_157.0	10.42	4.56	0.9230769230769231
7740.0	0_157.0	11.51	4.71	0.9230769230769231
7750.0	0_157.0	12.6	4.93	0.9230769230769231
7750.0	0_159.0	-1.09	5.33	0.9285714285714286
7760.0	0_159.0	-0.07	5.35	0.9285714285714286
7770.0	0_159.0	1.04	5.35	0.9285714285714286
7780.0	0_159.0	2.08	5.27	0.9285714285714286
7790.0	0_159.0	3.18	5.27	0.9285714285714286
7800.0	0_159.0	4.17	5.24	0.9285714285714286
7810.0	0_159.0	5.29	5.23	0.9285714285714286
7820.0	0_159.0	6.3	5.26	0.9285714285714286
7830.0	0_159.0	7.36	5.24	0.9285714285714286
7840.0	0_159.0	8.32	5.31	0.9285714285714286
7850.0	0_159.0	9.37	5.38	0.9285714285714286
7860.0	0_159.0	10.44	5.49	0.9285714285714286
7870.0	0_159.0	11.52	5.6	0.9285714285714286
7880.0	0_159.0	12.53	5.69	0.9285714285714286
1100.0	0_16.0	12.1	5.49	1.5333333333333334
1110.0	0_16.0	11.21	5.8	1.5333333333333334
1120.0	0_16.0	10.41	5.86	1.5333333333333334
1130.0	0_16.0	9.57	5.82	1.5333333333333334
1140.0	0_16.0	8.85	5.63	1.5333333333333334
1150.0	0_16.0	8.01	5.6	1.5333333333333334
1160.0	0_16.0	7.24	5.38	1.5333333333333334
1170.0	0_16.0	6.62	5.39	1.5333333333333334
1180.0	0_16.0	5.77	5.36	1.5333333333333334
1190.0	0_16.0	4.99	5.22	1.5333333333333334
1200.0	0_16.0	4.16	5.19	1.5333333333333334
1210.0	0_16.0	3.41	5.0	1.5333333333333334
1220.0	0_16.0	2.54	5.01	1.5333333333333334
1230.0	0_16.0	1.66	4.83	1.5333333333333334
1240.0	0_16.0	0.85	4.84	1.5333333333333334
7770.0	0_160.0	11.65	5.63	0.9411764705882353
7780.0	0_160.0	10.51	5.29	0.9411764705882353
7790.0	0_160.0	9.64	5.15	0.9411764705882353
7800.0	0_160.0	8.54	4.92	0.9411764705882353
7810.0	0_160.0	7.51	4.68	0.9411764705882353
7820.0	0_160.0	6.63	4.4	0.9411764705882353
7830.0	0_160.0	5.51	4.05	0.9411764705882353
7840.0	0_160.0	4.49	3.78	0.9411764705882353
7850.0	0_160.0	3.46	3.67	0.9411764705882353
7860.0	0_160.0	2.49	3.36	0.9411764705882353
7870.0	0_160.0	1.48	3.15	0.9411764705882353
7880.0	0_160.0	0.57	2.94	0.9411764705882353
7890.0	0_160.0	-0.52	2.66	0.9411764705882353
7900.0	0_160.0	-1.6	2.59	0.9411764705882353
7910.0	0_160.0	-2.74	2.61	0.9411764705882353
7920.0	0_160.0	-3.88	2.77	0.9411764705882353
7930.0	0_160.0	-4.63	3.06	0.9411764705882353
7780.0	0_161.0	-2.56	0.25	0.9375
7790.0	0_161.0	-1.67	0.89	0.9375
7800.0	0_161.0	-0.69	1.4	0.9375
7810.0	0_161.0	0.35	1.84	0.9375
7820.0	0_161.0	1.41	2.23	0.9375
7830.0	0_161.0	2.47	2.63	0.9375
7840.0	0_161.0	3.62	2.89	0.9375
7850.0	0_161.0	4.69	3.0	0.9375
7860.0	0_161.0	5.84	3.25	0.9375
7870.0	0_161.0	7.0	3.52	0.9375
7880.0	0_161.0	8.09	3.93	0.9375
7890.0	0_161.0	9.18	4.4	0.9375
7900.0	0_161.0	10.34	4.77	0.9375
7910.0	0_161.0	11.4	5.2	0.9375
7920.0	0_161.0	12.48	5.53	0.9375
7930.0	0_161.0	13.47	5.74	0.9375
7780.0	0_162.0	12.88	5.97	0.9375
7790.0	0_162.0	11.72	6.08	0.9375
7800.0	0_162.0	10.57	6.15	0.9375
7810.0	0_162.0	9.34	6.25	0.9375
7820.0	0_162.0	8.11	6.34	0.9375
7830.0	0_162.0	6.9	6.33	0.9375
7840.0	0_162.0	5.69	6.29	0.9375
7850.0	0_162.0	4.46	6.32	0.9375
7860.0	0_162.0	3.27	6.41	0.9375
7870.0	0_162.0	2.1	6.5	0.9375
7880.0	0_162.0	0.96	6.66	0.9375
7890.0	0_162.0	-0.25	6.82	0.9375
7900.0	0_162.0	-1.44	6.92	0.9375
7910.0	0_162.0	-2.49	6.89	0.9375
7920.0	0_162.0	-3.69	6.98	0.9375
7930.0	0_162.0	-4.76	6.88	0.9375
7810.0	0_163.0	12.29	5.16	0.9333333333333333
7820.0	0_163.0	11.09	4.81	0.9333333333333333
7830.0	0_163.0	10.07	4.46	0.9333333333333333
7840.0	0_163.0	8.56	4.23	0.9333333333333333
7850.0	0_163.0	7.34	4.24	0.9333333333333333
7860.0	0_163.0	6.21	4.07	0.9333333333333333
7870.0	0_163.0	5.07	3.85	0.9333333333333333
7880.0	0_163.0	4.0	3.64	0.9333333333333333
7890.0	0_163.0	2.88	3.44	0.9333333333333333
7900.0	0_163.0	1.83	3.11	0.9333333333333333
7910.0	0_163.0	0.8	2.64	0.9333333333333333
7920.0	0_163.0	-0.17	2.1	0.9333333333333333
7930.0	0_163.0	-0.97	1.63	0.9333333333333333
7940.0	0_163.0	-1.91	0.62	0.9333333333333333
7950.0	0_163.0	-2.63	-0.2	0.9333333333333333
7820.0	0_164.0	-2.88	4.74	0.9285714285714286
7830.0	0_164.0	-1.56	4.4	0.9285714285714286
7840.0	0_164.0	-0.42	4.17	0.9285714285714286
7850.0	0_164.0	0.92	4.17	0.9285714285714286
7860.0	0_164.0	2.29	4.31	0.9285714285714286
7870.0	0_164.0	3.56	4.61	0.9285714285714286
7880.0	0_164.0	4.76	4.89	0.9285714285714286
7890.0	0_164.0	5.97	5.1	0.9285714285714286
7900.0	0_164.0	7.07	5.1	0.9285714285714286
7910.0	0_164.0	8.33	5.2	0.9285714285714286
7920.0	0_164.0	9.57	5.25	0.9285714285714286
7930.0	0_164.0	10.83	5.26	0.9285714285714286
7940.0	0_164.0	12.13	5.28	0.9285714285714286
7950.0	0_164.0	13.26	5.64	0.9285714285714286
7860.0	0_166.0	-1.77	0.26	0.9230769230769231
7870.0	0_166.0	-0.72	1.0	0.9230769230769231
7880.0	0_166.0	0.33	1.53	0.9230769230769231
7890.0	0_166.0	1.46	2.16	0.9230769230769231
7900.0	0_166.0	2.74	2.65	0.9230769230769231
7910.0	0_166.0	3.9	3.07	0.9230769230769231
7920.0	0_166.0	5.05	3.47	0.9230769230769231
7930.0	0_166.0	6.31	3.8	0.9230769230769231
7940.0	0_166.0	7.56	4.02	0.9230769230769231
7950.0	0_166.0	8.83	4.27	0.9230769230769231
7960.0	0_166.0	10.13	4.53	0.9230769230769231
7970.0	0_166.0	11.38	4.8	0.9230769230769231
7980.0	0_166.0	12.6	5.06	0.9230769230769231
7870.0	0_167.0	12.54	4.31	0.9166666666666666
7880.0	0_167.0	11.66	3.83	0.9166666666666666
7890.0	0_167.0	10.78	3.48	0.9166666666666666
7900.0	0_167.0	9.7	3.23	0.9166666666666666
7910.0	0_167.0	8.75	3.25	0.9166666666666666
7920.0	0_167.0	7.56	2.88	0.9166666666666666
7930.0	0_167.0	6.6	2.75	0.9166666666666666
7940.0	0_167.0	5.7	2.64	0.9166666666666666
7950.0	0_167.0	4.64	2.59	0.9166666666666666
7960.0	0_167.0	3.77	2.41	0.9166666666666666
7970.0	0_167.0	2.88	2.3	0.9166666666666666
7980.0	0_167.0	1.77	1.98	0.9166666666666666
8090.0	0_168.0	7.09	2.86	0.8888888888888888
8100.0	0_168.0	5.8	2.73	0.8888888888888888
8110.0	0_168.0	4.62	2.68	0.8888888888888888
8120.0	0_168.0	3.4	2.76	0.8888888888888888
8130.0	0_168.0	2.28	2.86	0.8888888888888888
8140.0	0_168.0	1.22	2.78	0.8888888888888888
8150.0	0_168.0	0.14	2.6	0.8888888888888888
8160.0	0_168.0	-1.03	2.03	0.8888888888888888
8170.0	0_168.0	-1.4	1.81	0.8888888888888888
8120.0	0_169.0	-2.42	4.99	0.9230769230769231
8130.0	0_169.0	-1.31	5.14	0.9230769230769231
8140.0	0_169.0	0.13	5.18	0.9230769230769231
8150.0	0_169.0	1.42	5.32	0.9230769230769231
8160.0	0_169.0	2.69	5.42	0.9230769230769231
8170.0	0_169.0	3.98	5.52	0.9230769230769231
8180.0	0_169.0	5.3	5.58	0.9230769230769231
8190.0	0_169.0	6.57	5.69	0.9230769230769231
8200.0	0_169.0	7.85	5.73	0.9230769230769231
8210.0	0_169.0	9.21	5.7	0.9230769230769231
8220.0	0_169.0	10.5	5.65	0.9230769230769231
8230.0	0_169.0	11.79	5.58	0.9230769230769231
8240.0	0_169.0	13.25	5.68	0.9230769230769231
1100.0	0_17.0	13.05	6.62	1.2666666666666666
1110.0	0_17.0	12.14	7.06	1.2666666666666666
1120.0	0_17.0	11.25	7.24	1.2666666666666666
1130.0	0_17.0	10.38	7.44	1.2666666666666666
1140.0	0_17.0	9.59	7.47	1.2666666666666666
1150.0	0_17.0	8.68	7.67	1.2666666666666666
1160.0	0_17.0	7.57	7.95	1.2666666666666666
1170.0	0_17.0	6.77	7.97	1.2666666666666666
1180.0	0_17.0	5.91	8.16	1.2666666666666666
1190.0	0_17.0	4.93	8.13	1.2666666666666666
1200.0	0_17.0	3.5	8.04	1.2666666666666666
1210.0	0_17.0	2.44	7.9	1.2666666666666666
